title,score,content,write_date,source_site
퍼펙트 케어,3.0,후반 시나리오는 엉망이다짤막한 그 마무리로 앞선것들을 전부 해소해줄것이라는 발상은너무 손쉽고 가당치 않다초반에는 시스템에 열이 받았는데중반이후로는 인물들의 같잖은 멜로씬이 열받게한다연기력이 좋고 벌어놓은 포인트들이 있어 망정이지저렇게 허술해서들 뭘 하겠다고..,null,watchapedia
퍼펙트 케어,2.5,"자기계발서를 비트는 듯한 과감한 스릴러당신은 사자인가요, 양인가요?",null,watchapedia
그녀가 사라졌다,4.0,"조현증의 데본이 느끼는 세상 속에 항상 자신은 도망치고 아프고 슬픈 존재였다.단 하나의 희망을 찾아 떠나는 여행속에서 찾은 건, 자신은 ... 실패자라는 현실이었다.현실과 마주하고 스스로를 돕는 스스로가 되었을때 비로소 찾게 되는 행복.형의 마음을 알아주는 동생이 되어.사랑을 찾는 데본이 되어.이젠.. 누군가의 가족이 되어..소중한 사람..#21.4.6 (435)#울산에서",null,watchapedia
그녀가 사라졌다,2.5,"가보지도, 해보지도 못한 낯선 일들을 경험하는 것은 장애 여부를 떠나 누구에게나 두려운 일이다. 병을 앓고 있는 사람이 우리에게 하는 행동을 바꾸려 하기보다 우리가 그 사람에게 하는 행동에 더욱 깊은 주의를 기울어야 한다. 우리는 그들을 걱정하지만 사실은 그들은 자신만의 세계에서 행복을 꿈꾸고 있진 않을까? 우리가 할 수 있는 일은 스스로를 제어하지 못할때 느낄 그들의 기분을 헤아리고 도전을 통한 당당함을 인정해 줘야 할 것이다. 우리가 무엇을 선택하든 어떤 것이든 우리의 '현실'이 될 수 있다는 작은 응원을 건넨다.",null,watchapedia
그녀가 사라졌다,3.0,낮선 영화에서 마주한 <펀치 드렁크 러브>의 옅은 향취.,null,watchapedia
그녀가 사라졌다,3.0,이수정 이다혜의 범죄영화 프로파일을 들어서 그런지 조현병 환자와 가족을 생각하며 보았던 영화.,null,watchapedia
그녀가 사라졌다,3.0,로맨스를 가장한 공포영화 ㅋㅋㅋ,null,watchapedia
그녀가 사라졌다,2.0,"그들의 시각은 조금 다르지만, 그들의 사랑은 다르지 않다. 그들이 세상을 바라보는 법, 그리고 거기서 오는 그들만의 고통을 간접적으로 보여준다. 그 시각과 통각, 진지하지만 무겁지 않게, 안타깝지만 아름답게 전달한다. 그들은 조금 달랐지만, 그들의 사랑은 다르지 않았다. 2021년 4월 8일에 봄 ",null,watchapedia
그녀가 사라졌다,3.0,"「로켓맨」과 ‘더 너스’로 보여준 정신 분열의 영향력, 묘한 케미로 밸런스를 맞춘 로코 호러의 흡입력, 애절한 상상의 나래, 섬뜩한 사랑의 「최면」, 잃기 싫은 희망, 사라지는 잡념, 언젠가 우연히 다시 돌아오는 행운의 장난.",null,watchapedia
그녀가 사라졌다,4.5,,null,watchapedia
그녀가 사라졌다,3.5,현실 같은 꿈 같은 이야기.하지만 이거슨 공포 영화.롯데시네마 건대 왓챠 시사회,null,watchapedia
그녀가 사라졌다,2.5,다소 산만한 환상동화.,null,watchapedia
그녀가 사라졌다,3.0,"'그녀가 사라졌다'는 조현병 환자인 주인공이 어느 날 한 여자를 만나 사랑에 빠지고, 사라진 그녀를 찾기 위해 여정을 떠나는 이야기다. 다소 흔한 멜로 영화의 느낌이 있지만, 영화는 그보다는 조현병에 대한 이야기라고 할 수 있을 것 같다.주인공은 어릴 적부터 환청과 환각에 시달리며 병원을 들락날락하고 지독한 약을 복용해야하는 조현병 환자다. 그런 그는 마법 같은 사랑에 빠지게 되며, 그 사랑을 찾기 위한 여정에 떠난다. 영화는 분명 멜로적이고 환상적인 연출도 보여주면서 그 강렬한 감정을 전달하기도 하지만, 그보다는 환각에 의해 매순간이 악몽이 되기도 하는 주인공의 불안정한 심리와 그 세상에서 구원받기를 원하는 그의 욕구에 대한 영화다. 영화의 로드트립적인 요소는 그가 무의식적으로나마 서서히 자신의 병에 제대로 맞서 싸워가는 이야기이기도 하다. 호주 영화들의 로드트립 요소는 뭔가 고유한 여유와 평화로움과 따뜻함이 있는데, 그런 부분들이 영화의 치유적인 방향성과도 잘 어우러진다. 브렌튼 스웨이츠는 전반적으로 연기력도 그렇지만 작품 선정 자체가 굉장히 안 좋은 배우라고 생각이 들었지만, 이 영화에선 처음으로 이 배우가 그래도 주연으로 꾸준히 캐스팅되는 이유가 있구나라는 것을 느낀 것 같다. 사랑에 빠진 한 남자의 돈키호테 같은 여정의 틀을 가진 이 영화는 사실 큰 병을 이겨내는 주인공과 가족들에 대한 이야기이며, 바로 거기에 영화의 진정한 감동이 있다.",null,watchapedia
그녀가 사라졌다,2.0,"생각했던거랑 너무 다른데안좋은 방향으로 달라서 지루함과 짜증만 남았다.ㆍ영화가 정신사나운 것 까지는 설정상 이해가 가는 부분이지만 쓸데없이 이런저런 장르를 섞어서 더 산만해진 느낌이 있고주인공의 상황과 별개로 캐릭터가 미성숙한 느낌이 과해 굉장히 답답했다.ㆍ물론 미성숙한 캐릭터의 성장을 보여주고자 하는 의도가 있었을지 모르겠지만 포스터의 몽환적인 느낌을 기대했던 내게는 실망이 컸고,캐릭터보다는 주변인물에 더 공감하기 쉬워서 그런진 몰라도 보면서 계속 ""존나 짜증나겠다"" 라는 생각밖에 안들었다.",null,watchapedia
그녀가 사라졌다,4.0,,null,watchapedia
그녀가 사라졌다,5.0,💜+ 💛 = ❤️,null,watchapedia
그녀가 사라졌다,2.5,"재미를 느끼기에도, 호주를 간접 체험하기에도 뭔가 부족했다",null,watchapedia
그녀가 사라졌다,3.0,바르게 바라보는 법,null,watchapedia
그녀가 사라졌다,3.5,당신을 구할 사람은 당신뿐Reality leaves a lot to the imagination,null,watchapedia
그녀가 사라졌다,3.5,“네가 보는 것 모두 다 환상이야” 라는 고정관념으로 그들을 대하고 있던건 아닌지-21.03.17 롯데시네마 월드타워,null,watchapedia
그녀가 사라졌다,2.5,"검정색이나 하얀색이 아닌 노란색, 주황색, 보라색, 빨간색 등을 활용해 장면을 전환하고, 각 장면의 의미와 분위기를 만들어내는 것은 인상적이나, 단순히 삽입에 그칠뿐이어서 연출적으로 인상적이진 않았다.그리고 개인적으론 결말에서 실제 루시를 등장시켜 로맨스로 영화를 끝내느라 작품이 늘어진다고 느꼈다. 차라리 주인공 데본의 성장 영화로 끝내는 게 낫지 않았을까 싶다.",null,watchapedia
그녀가 사라졌다,3.5,,null,watchapedia
그녀가 사라졌다,3.0,무서운동화를 이쁜 옐로우의 느낌으로 풀어냈다영화라서 쉽게 넘어갈수 있는 장면들과제 2의 고향인 호주의 모습을 이렇게나마 보니까미소가 지어진다,null,watchapedia
나는 나를 해고하지 않는다,3.0,직설적이고 결연한 제목에 걸맞다.,null,watchapedia
나는 나를 해고하지 않는다,3.5,더 높은 곳에 선 나를 기필코 갈망하였지만저 낮은 곳에서 필연적 나를 만나게 되었다...#인생이알바고삶이잉여라면좋으련만#인생은사채고삶은고리대이자아닌가#자본의고리를풀고발딛을곳이없구나#전반적으로좋은데사운드가거슬린다,null,watchapedia
나는 나를 해고하지 않는다,2.5,모든상황과 이야기를 이렇게까지불친절하게 했어야 했나 생각이든다메시지와 연출이 직설적이고 과시적이다오정세배우를 제외한 연기들이 전부힘이들어가있고 과하게 극적인 톤이어서관객의 피로감을 가중시킨다,null,watchapedia
세자매,3.5,,null,watchapedia
세자매,3.5,문소리는 탁월하고 김선영은 굉장하며 장윤주는 놀랍다.,null,watchapedia
세자매,3.5,세 자매가 성격이 어찌 저리 저렇게 다를까 의아했는데다 보고 나니 고개가 끄덕여진다.문소리 교회 연기 진심 미친 거 같음..@메가박스 회원 시사회 - 코엑스,null,watchapedia
세자매,4.0,'작은 아씨들'과 '바닷마을 다이어리'가 너무 아름다워서 믿을 수 없었다면 여기 아주 진한 절망편이 있다.,null,watchapedia
세자매,4.5,,null,watchapedia
세자매,4.5,폭력성을 주체 못하겠으면 진작에 지 대가리나 찧지. 자기보다 약한 존재에게 폭력을 휘두르는 건 어떤 경우에도 '실수'라는 이름으로 용납될 수 없다. 잘못했다고 빌고 하나님 아버지께 기도하고 동네 어른들에게 도움을 청해도 아무 것도 달라지지 않은 거대한 폭력 앞에서 이들은 얼마나 두려웠을까. 피가 날 때까지 지 대가리 찢는 거보다 사과 한 마디 하는 게 어려운 가해자 때문에 자매들은 얼마나 서로 미안해해야 했을까. 보면서 한숨 백 번 쉴 정도로 마음이 너무너무 아팠다.,null,watchapedia
세자매,2.5,,null,watchapedia
세자매,2.5,이미 곪아버린 상처는 쉽게 치유되지 않는다갠적으로 투머치한 느낌이 들어 아쉽다#사과#롯데시네마,null,watchapedia
세자매,3.0,감독의 개인기가 꽤나 좋은 느낌배우들의 연기력도 좋아서 볼 맛이 나게 해준다다만역량껏 신나게 풀어놓은 것에 비해 그걸결국 잘 풀었는가에 대해서는 조금 의문막 풀어놓았던 것들 사이사이단서들이 의미없는듯 있는듯 더 있었다면 좋았을것같고시간적으로나 의미적으로나결말을 더 충실하게 했다면 더욱더 좋았을것같다,null,watchapedia
세자매,4.0,뜯겨져 드러나선 안될 명품 포장지 속 내 인생썩어 문드러질 지언정 미안 하기만 한 내 인생어떻게든 잘 해 보려는데 피해만 주는 내 인생..#주님은꼭바닥을보게하고구원하겠다더라#근데그게구원인지수습하는건지모르겠네#근현대가만들어낸가족이라는이아름다운#보금자리는정말우리에게제역할을했을까#해답은주지않았지만진짜민낮은보여줬다,null,watchapedia
세자매,3.5,최근 본 영화 중 가장 뛰어난 세 배우의 앙상블.,null,watchapedia
세자매,3.0,극단적 사실주의의 시선으로 바라본 한국의 가정집. 이곳은 자세히 들여다보면 정말 괜찮지 않은 사람들이 참 많은 사회다.,null,watchapedia
세자매,3.0,"영화 정말 좋은데 취향에 맞진 않습니다.이야기는 지극히 현실적이고 배우들의 역할은 더할나위없이 어울립니다. 아주 훌륭한 연기를 보여줍니다. 이야기를 하나씩 굴리며 모아가는 솜씨와 맺고 푸는 시점도 적절하고요. 생각하게 만드는 부분과 느끼게 하는 바도 있습니다.다만 이야기의 무거움과 현실성이 버겁게 느껴질 수도 있습니다. 실제로 있을 게 분명한 얘기들이지만, 극단적인 상황들을 모아서 이 가족에다 응축시켜 놨거든요. 그저 불행을 늘어놓는 게 아니라 보는 사람이 숨고 싶어지는 장면들도 꽤 있고요.종합적으로 정말 즐겁게 봤지만, 내용을 미리 알았더라면 쉽사리 고르진 않았을 거에요.",null,watchapedia
세자매,3.5,최근 들어 이런 감정을 쥐어 짜내는 영화는 보기 힘들다.배우들이 연기를 잘해서 더더욱 힘들다.,null,watchapedia
세자매,3.0,자식을 때리면 안된다,null,watchapedia
세자매,3.5,"끝내 수긍하게되는, 효과적인 스토리텔링.사과받아야 마땅할 자녀들이 이 땅에 많을 것이다.",null,watchapedia
세자매,3.5,숨막히는 해피엔드.,null,watchapedia
세자매,4.0,명연기의 파도에 올라타서는 한 번을 휘청이지 않는 강단의 세 배우.,null,watchapedia
세자매,3.5,"그럼에도 불구하고 사랑이며,그럼에도 불고하고 가족이다..#21.7.16 (836)#사과...하세요..",null,watchapedia
세자매,5.0,,null,watchapedia
세자매,3.5,"가족, 덮어 두었던 상처를 어루만지며 견고히 다져가는 희망의 이름",null,watchapedia
내가 사랑했던 모든 남자들에게: 언제나 그리고 영원히,3.0,라라진이 만든 쿠키 피터가 다 먹었구나^^..,null,watchapedia
내가 사랑했던 모든 남자들에게: 언제나 그리고 영원히,보는중,아니 일단 한국남자애 이름이 '대'가 뭐냐,null,watchapedia
내가 사랑했던 모든 남자들에게: 언제나 그리고 영원히,3.0,마스크팩 그렇게 하는거 아닌데.. 수건으로 냅다 닦을 때 움찔함.,null,watchapedia
토베 얀손,2.5,"한 인물의 삶 중 단편적인 이야기를 소재로 다루면서도, 디테일한 건 주인공의 복잡미묘한 감정을 표현하는 알마 포이스티의 연기뿐",null,watchapedia
토베 얀손,2.5,멋진 케릭터와 연기 잘 하는배우만을 믿은 게으른 연출,null,watchapedia
토베 얀손,4.5,툴리키와의 사랑도 너무 궁금해,null,watchapedia
토베 얀손,4.0,"""여러분 덕분에 내 인생은 진정 아름다워졌어요.""⠀‘토베 얀손은 작고 외딴 섬에 집 한 채를 짓고 홀로 살아가다 2001년 6월 27일, 86세로 세상을 떠났습니다.’국내에 출간된 무민 시리즈 번역서에서 작가를 소개한 내용입니다. 이에 한 독자가 토베 얀손은 레즈비언 파트너와 오래도록 함께 살았다며 정정을 요청했는데요. 출판사는 그가 결혼하고 남편이나 자식과 함께 살다 떠난 게 아니기에 일반적인 사회통념상 홀로 살아간 것이라고 답했습니다. 더불어 아이들까지 두루 읽을 책이라는 이유도 덧붙였지요. 묘한 답변입니다. 작가의 진실한 삶이 알려지면 멀쩡한 그림동화가 유해도서로 둔갑하기라도 하는 걸까요?『토베 얀손』은 아토스라는 남자와 비비카라는 여자를 사랑한 예술가입니다. 둘 다 기혼자지만, 그들에겐 중요하지 않은 문제였지요. 그중에서도 비비카를 위한 마음의 방은 무척 넓었는데요. 항상 주도권을 독점하려 드는 강압적인 상대임에도 불구하고 절절한 심정을 놓지 않은 이유는 명백합니다. 아토스의 말처럼 둘의 관계가 그저 정치적 표현에 그쳤다면 결코 생기지 않았을 감정으로 가득했으니까요.하지만 도덕률로부터의 자유로움이 어느 한쪽에만 유리하게 작용하진 않겠지요. 그리운 연인을 벽화에 그리며 기다린 토베에게 최악의 재회가 찾아옵니다. 게다가 파리에서 돌아온 비비카는 자신의 연극에 무민을 올리자고, 아니 올리라고 하네요. 내가 쓰고 그이가 연출한 무대에는 남들이 이해하지 못할 대화를 나누는 토베와 비비카의 정다운 모습이 상연되지만, 현실의 토프슬란과 비프슬란에게는 좋았던 한때일 뿐입니다.격정적인 사랑이 지나가고, 어느덧 토베는 삶의 반환점을 맞이합니다. 무민 시리즈가 인기를 얻으며 동화작가로 대성했지만, 마음 한구석에는 여전히 텅 빈 방이 덩그러니 남아있네요. 끝맺지 못한 관계에서 배어나는 공허감이 ‘일반적인 사회통념상’으로는 언급조차 되지 않을 이들과의 만남과 이별로 이끌어요. 그에게는 오래도록 함께 살았던 파트너, 툴리키가 존재했음을 우린 이미 알고 있지요. 영화는 여기서 끝나지만, 그 순간의 토베는 분명히 「시작하는 사람」입니다.화가와 만평가, 동화작가를 오가며 끝없이 고민하면서도 펜을 놓지 않은 토베. 예술가와 작품을 딱 잘라 구분할 수 없듯, 그의 그림 안에는 치열한 삶의 흔적이 진하게 남았습니다. 무민, 스너프킨, 투티키, 그리고 토프슬란과 비프슬란… 지금까지도 살아 숨 쉬는 캐릭터에게서 현실의 인물이 보이는 건 착각이 아니겠지요. 어쩌면 『무민 파파의 회고록』에 나온 이 대사는 토베 얀손이 모두에게 전하는 말일 수도 있겠네요.“내 인생에 들어온 여러분 모두 고마워요. 여러분 덕분에 내 인생은 진정 아름다워졌어요.”",null,watchapedia
토베 얀손,2.5,"'토베 얀손'은 인기 캐릭터 무민의 작가에 대한 전기 영화다. 예술가에 대한 전기 영화를 한번이라도 봤다면 굳이 안 봐도 되는 영화다.토베 얀손의 자유로운 보헤미안 예술가 삶을 보여주는 이 영화는 결국 무민이라는 최대 업적을 위한 빌드업으로 귀결된다. 분명 여기에는 재미있게 전개할 수도 있었던 점들이 꽤 있다. 토베 얀손의 두 연인들과의 관계는 일종의 자유 연애라는 점에서 꽤 흥미로운 멜로 이야기로 전개할 수 있을 것 같지만, 기본적으로 영화를 보면서 이 인물들이 서로를 왜 사랑하는지도 잘 모르겠으니, 영화의 가장 핵심적인 인물 관계에 대한 묘사가 상당히 허술하다고 할 수 있다. 한편, 화가가 되고 싶은 토베 얀손과 정작 성공은 만화가로서 이루게 된 점에 대한 개인적인 고뇌에 대한 점도 분명 파고들 수 있는 소재일텐데 막판에 아주 찔끔 암시만 하고 있다. 결국 영화가 보여준 것이라곤, 아주 자유롭게 살던 한 예술가가 있었고, 그 사람은 인기 캐릭터를 만들었다는 것 뿐이다.",null,watchapedia
토베 얀손,4.0,"나날에서 순간을 포착하다, 순간을 나날로 만들다.",null,watchapedia
토베 얀손,4.0,"춤추고, 그리고, 쓰면서 욕망을 토해내던 한 예술가가 이끄는 사랑의 모험. 경쾌한 스텝과 아름다운 색을 가졌다.",null,watchapedia
토베 얀손,4.5,토베 얀손이 핀란드 호숫가에 앉아서 무민 그리는 평범한 전기 영화일거란 나의 예상은 비비카가 토베에게 플러팅 날릴 때부터 정신차리고 영화에 몰두하게 만들어.. 무민은 그저 토베의 밥벌이였음을.. 한 여자를 열망하고 욕망하고 분노하고 성장하는 뜨거운 퀴어 전기 영화. 영상과 음악도 너무 좋았어..,null,watchapedia
토베 얀손,3.0,"""시작하는 사람""",null,watchapedia
토베 얀손,3.0,빈티지한 영상과 음악이 좋았고자유롭고 에너지 넘치는 그녀의 삶이 좋았고또 한명의 예술가를 알게되어 좋다.,null,watchapedia
토베 얀손,4.5,"무민의 작가로 유명한 토베 얀손의 이야기지만영화 제목이 '무민'이 아니라 <토베 얀손>인 만큼그녀의 삶 자체에 집중한다.순수 미술과 '무민' 사이에서 고민하고,남자와 여자를 동시에 사랑하는 양성애자이며,상처를 받기도, 상처를 주기도 하고타인과 자신, 현실과 이상 사이에서 갈등하는중간자의 삶을 매 순간 진심으로 살아가는 그녀를부드러운 회화같은 아름다운 영상으로 그려낸다.뻔한 '무민의 탄생 이야기~' 정도일 줄 알았다가 깜짝 놀랐다.",null,watchapedia
토베 얀손,5.0,상처를 주기도 하고 받기도 하는사랑 앞에 화자와 타자가 되는 이야기 속에서‘시작하는 사람’,null,watchapedia
토베 얀손,3.5,“무민은 왜 계속 친절해요? 화를 내지 않나요?”“무민은 겁이 많아. 하지만 사랑에 있어선 용감하지”,null,watchapedia
토베 얀손,3.5,부드러운 무민 배라인에 가려진절실함과 처연함에 관해,null,watchapedia
토베 얀손,5.0,예술가의 성장영화 분위기가 너무 좋음,null,watchapedia
토베 얀손,5.0,건강이최고다..,null,watchapedia
토베 얀손,1.0,"내가 ""영화""에 기대하는 어떤 것도 얻지 못했다아빠 얀센의 자식사랑(?) 그렇게 표현하는 거 정말 싫어",null,watchapedia
토베 얀손,2.5,사실상 동성애 퀴어 영화. 모르고 보면 당황할 수도.,null,watchapedia
토베 얀손,5.0,엔딩을 몇 초만 길게 뺐더라면 더 좋았을 걸 하는 아쉬움은 남지만 전반적으로 좋았다.,null,watchapedia
토베 얀손,4.0,비비카의 플러팅에 넘어가지 않을 사람이 있을까 ?,null,watchapedia
토베 얀손,4.0,시작하는 이가 시작하는 이에게,null,watchapedia
스파이의 아내,4.0,믿을 수밖에 없어서 적극적으로 믿었던 자 혹은 국민이 목도한 폐허.,null,watchapedia
스파이의 아내,4.0,믿음과 정의만큼 견고하고도 위태로운.무지에 바탕한 행복은 희망이 될 수 없다.On the fickle yet stubborn nature of trust and justice in an age of tension.,null,watchapedia
스파이의 아내,4.0,"체제로부터 벗어난 기쁨, 나라의 패배로 인한 슬픔.",null,watchapedia
스퀘어드 러브,1.0,투잡은 도움이 된다. 집안 경제에도 사내 연애에도. 2021년 3월 2일에 봄 ,null,watchapedia
스퀘어드 러브,3.0,배우 생김새도 내용도 어딘지 모를 어색함도 다 폴란드 사람들답닿ㅎㅎㅎㅎㅎ 오랜만에 반가운 폴란드어!2021.02.14.,null,watchapedia
스퀘어드 러브,0.5,남자주인공은 안면인식이 잘 안되는 편...?,null,watchapedia
스퀘어드 러브,2.0,국적 불문하고 이런 스토리는 어딜가나 있네...,null,watchapedia
스퀘어드 러브,1.5,킬링타임용으로 만나는 할리우드식 폴란드 영화....2021.02.12.에 만나다,null,watchapedia
스퀘어드 러브,1.5,와정말옛날드라마느낌,null,watchapedia
스퀘어드 러브,2.5,,null,watchapedia
스퀘어드 러브,3.5,뭐 재밌구먼,null,watchapedia
스퀘어드 러브,0.5,보다 껐다ㅋㅋㅋ걍 너무 욱김,null,watchapedia
스퀘어드 러브,3.0,만화처럼 이중생활 하는걸 귀엽게 톡톡 튀게 표현한 영화!하나 아쉬운건 그래서 첫번째 여자는 어떻게 된거?특별히 카사노바라기엔?,null,watchapedia
스퀘어드 러브,2.5,그냥 무난무난한 로코영화? 폴란드 영화라 조금 생소했다,null,watchapedia
스퀘어드 러브,1.0,폴란드 영화 하나 빼고 다 실패넷플릭스가 문제인건가 저 나라 영화가 문제인건가...,null,watchapedia
스퀘어드 러브,2.5,내숭없는 키스신만 찐일 뿐,null,watchapedia
스퀘어드 러브,1.5,사랑이란 제곱이 되어야 해,null,watchapedia
스퀘어드 러브,1.0,"너무 빠르게 달리면 주변을 못 본다고.목표가 확실한데 모든 걸 둘러봐야 할 필요가 있나?경험은 다다익선이라 생각하지만굳이 확실한 것에시험에 들고, 함정에 빠질 필요는 없다.주변이 보인다는 것은 확신이 없다는 증거 ◡̈그 어떤 매력도 없는 ‘안 팔리는’ 클리셰 덩어리 영화.남성판 신데렐라인가?모든 여성에게 애정 받길 원하는 애정결핍 관종남들이‘아, 나도 언젠간 저런 완벽한 여자를 만나면 진정한 사랑에 빠질 수 있겠지..!’희망 품으며 합리화할 수 있는ㅋ",null,watchapedia
더 길티,2.5,"내용은 분명 같은데 굳이 바꾼 캐릭터와 편집 때문에 공감도 흡입력도 덜합니다. 제이크 질렌할의 연기는 좋았지만, 더 격해진 그 연기조차도 이 영화와 어울리는지는 모르겠습니다. 2018년 원작을 보세요.Another remake guilty of being worse.",null,watchapedia
더 길티,3.5,제이크 질렌할... 멱살 잡고 끌고가는 몰입도 높은 연기력 정말 어마무시하다.넷플릭스 원작인줄 알고 기대감 없이 봤다가 깜짝놀랐네...어쩐지 리메이크작이였군.원작이 있다면 또 못 참지..,null,watchapedia
더 길티,3.0,원작을 본 사람도 안 본 사람도 몰입도가 장난 아닌걸 보면 순전히 스토리의 힘이 있는 작품. 미국으로 건너오며 추가된 불필요한 요소조차 활활 태워버리는 그의 연기력. 역시 헐리웃은 뜨겁구나. 음울함을 좋아하신다면 북유럽 원작을 추천.,null,watchapedia
더 길티,3.0,"펄펄 끓는 제이크 질렌할의 열연이 멱살 잡고 끌고 가는 리메이크.-동명의 덴마크 영화를 원작으로 미국에서 리메이크한 영화이며 영화의 배경도 캘리포니아로 변경된 것이 눈에 띈다. 주인공의 설정은 원작과 거의 비슷한데, 주인공은 긴급 신고 센터에서 일하고 있으며 그가 일하는 모습이 철저히 매뉴얼을 지키는 방식이라는 점, 그리고 그가 공판을 겪는 중이라는 점이 동일하다. 주요한 대사들도 원작의 것들을 거의 그대로 활용한 것이 많으며, 연출적으로도 클로즈업 샷 위주의 흐름이 원작의 긴박한 분위기를 그대로 재현한다.한편 원작과의 차이점 또한 어느 정도 있는데, 가장 큰 차이로 등장하는 인물들의 성격의 변화를 들 수 있다. 덴마크에서 미국으로 배경이 바뀐 탓인지 등장하는 인물들의 성격이 좀 더 직설적이고 주체적인 느낌을 낸다. 이 변화는 주인공 또한 마찬가지로 해당되는데, 원작의 주인공은 감정을 억제하다가 행동으로 표출하는 편이었다면 이번 작의 주인공은 표정과 대사로 가감 없이 드러낸다. 때문에 원작은 침묵 속에 심장 떨리는 흐름을 가졌다면, 이번 영화는 답답하면서도 펄펄 끓는 흐름을 가지고 있다는 차이가 느껴진다.또한 새로운 인물들이 몇몇 추가되기도 했는데, 개인적으로는 이 점 때문에 원작의 담백하면서도 집요한 동력이 다소 흐트러진 듯해서 아쉽다. 사족처럼 느껴지는 대사도 늘어난 바람에 등장인물들의 불타는 감정에도 몰입이 쉽지만은 않은데, 결과적으로 제이크 질렌할의 연기가 영화의 혼란스러운 흐름 속에서 관객들을 멱살 잡고 끌고 가는 모양새처럼 느껴진다. 물론 영화의 아이디어 자체가 폐쇄성을 확실히 가졌기 때문에 주연 배우의 매우 뛰어난 연기력을 요하는 영화라고도 생각되고, 제이크 질렌할은 주어진 과제를 가뿐히 달성하는 연기를 펼쳤다고 생각된다. 원작에는 미치지 못하지만 나름 볼만한 리메이크.",null,watchapedia
더 길티,3.5,확실히 원작의 듣보 연기자보단 네임밸류의 선명한 연기빨이 좋다.,null,watchapedia
더 길티,3.0,"전혀 정이 가지 않는 캐릭터가 원맨쇼를 벌이는데도 끝내 몰입시키는 걸 보면, (새삼스레) 제이크 질렌할 대단하다",null,watchapedia
더 길티,3.0,누구도 믿기 힘든 이 사회의 딜레마 속에서 우리가 해야 하는 것은 진실을 추구하는 것이다.,null,watchapedia
더 길티,2.0,원작을 뛰어 넘지못하다,null,watchapedia
더 길티,4.0,"전설 따라 삼천리, 범창 야화 등은 tv 등장 전 라디오의인기 드라마의 하나였다.특히 저녁 늦은 시간대 라디오 방송이라서 집중도가 높았다.화면 없이 오디오로만 사건을 재구성하는 것은 오롯이 청취자의 몫이라서 상상력을 자극하여 더 무섭고 괴기했던 거 같다.더 길티는 오디오 시대의 향수가 그려지는 영화다.콜린 파웰의 폰 부스 같은 설정의 경험치 덕에 충격은 적었지만 제이크 질렌할의 넘사벽 연기를 보고 싶다면 꼭 추천하고픈 영화이다.그가 건강하게 오래 연기를 했으면 좋겠다는 생각이 들었다.",null,watchapedia
모가디슈,4.0,신파로 갈만한 요소가 굉장히 많은 영화인데도 딱 필요한 정도만 감정을 잡아주고 생존과 탈출에 초점을 맞춘 스토리전개와 액션 시퀀스가 긴박한 위기의 순간을 제대로 구현해냈다.,null,watchapedia
모가디슈,3.0,내전 속 또 다른 내전..그 어느 나라보다 가깝지만 멀고깻잎 먹을 때 한 쪽을 잡아줄 수 있는 유일한 그곳,null,watchapedia
모가디슈,3.5,"구교환, 당신 때문에 기다리는거야....+) 모가디슈 관람했습니다..개지랄말티즈 태준기 당신...☆",null,watchapedia
모가디슈,3.0,"결국에는 나누고, 결국에는 나뉘어지는.",null,watchapedia
모가디슈,4.0,신파나 작위적인 감동 연출로 몰입감을 방해하는 것은 아닐까 하는 우려스러움이 있었지만 오히려 마음이 먹먹해지는 지점을 정확히 끌어내며 더 이상 나아가지 않고 절제하는 감동의 완급 조절이 빛나는 후반부 지점의 노련하고 절묘한 연출력이 눈에 띄었다.,null,watchapedia
모가디슈,3.0,규모와 세기를 안정적으로 함께 구현한 프러덕션의 승리.,null,watchapedia
모가디슈,3.0,"분명 올로케 영화의 한 획을 그었다. 비주얼이 매우 좋다. 어떤 장면은 헐리우드 영화 장면을 따왔나 착각이 들 정도다. 과도한 신파로 몰고 가지 않은 점도 좋다.다만 왠지 이야기에 이야기에 몰입에 되지 않는다. 이유를 곰곰히 생각해 보니 등장인물이 너무 많아 산만한 전개가 독이 되지 않았나 싶다. 몇 배우들의 단편적인 캐릭터, 튀는 연기가 현장감을 주다가도 ""아 영화지""라며 등을 붙이게 만든다.조인성은 그 조인성이었고 특히 김소진은 남산의부장들에서도 느낀 ""자 나 이제 연기한다~""는 느낌을 지우지 못했다. 캐릭터 한, 두명에 초점을 맞추면 어땠을까 아쉬움이 남는다.",null,watchapedia
모가디슈,4.5,책은 총보다 강하고 피는 물보다 진하다..,null,watchapedia
모가디슈,3.0,JSA 감성이 돌아와 울었느냐. 아유 아닙니다. 영화는 망해도 구교환 바이럴은 되던 시절이 그리워 울었읍니다,null,watchapedia
모가디슈,3.0,"아수라장 속에선 절실히 하나가, 평화로운 공간 속에선 각박히 둘로 나뉘어야만 하는 텁텁한 모순.",null,watchapedia
모가디슈,3.5,류승완 감독의 전작 군함도에 대한 오답노트.신파와 역사왜곡을 배제하려 노력한게 보인다.,null,watchapedia
모가디슈,4.0,억지 신파 없이 갈등구조 여러개 보여줌으로서보는재미가 한없이 상승한다.캐릭터도 확실히 잡고 개그코드도 웃기고더할 나위 없는 상업 영화의 진수.터지고 부서지는 잔해 위에해질 수 밖에 없는 이데올로기의 깃발이 나부낀다.모든 면에서 과하지 않은 작품.,null,watchapedia
